fecha,estacion,lat,lon,comuna,pm25,pm10,o3
2023-08-13,Politécnico JIC,6.2476,-75.5658,Aranjuez,24.15,46.3,38.47
2023-08-14,Politécnico JIC,6.2476,-75.5658,Aranjuez,5.69,15.25,62.79
2023-08-15,Politécnico JIC,6.2476,-75.5658,Aranjuez,26.43,37.27,32.3
2023-08-16,Politécnico JIC,6.2476,-75.5658,Aranjuez,39.66,80.49,49.6
2023-08-17,Politécnico JIC,6.2476,-75.5658,Aranjuez,28.35,44.42,36.99
2023-08-18,Politécnico JIC,6.2476,-75.5658,Aranjuez,24.88,50.27,62.63
2023-08-19,Politécnico JIC,6.2476,-75.5658,Aranjuez,34.45,47.81,43.36
2023-08-20,Politécnico JIC,6.2476,-75.5658,Aranjuez,31.39,62.7,30.56
2023-08-21,Politécnico JIC,6.2476,-75.5658,Aranjuez,48.81,75.09,23.75
2023-08-22,Politécnico JIC,6.2476,-75.5658,Aranjuez,27.37,70.43,27.46
2023-08-23,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.37,52.85,39.73
2023-08-24,Politécnico JIC,6.2476,-75.5658,Aranjuez,22.82,46.74,44.09
2023-08-25,Politécnico JIC,6.2476,-75.5658,Aranjuez,33.74,73.65,44.61
2023-08-26,Politécnico JIC,6.2476,-75.5658,Aranjuez,27.83,52.24,47.34
2023-08-27,Politécnico JIC,6.2476,-75.5658,Aranjuez,25.94,46.69,57.95
2023-08-28,Politécnico JIC,6.2476,-75.5658,Aranjuez,37.63,52.66,40.15
2023-08-29,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.99,32.87,46.04
2023-08-30,Politécnico JIC,6.2476,-75.5658,Aranjuez,30.86,54.42,11.3
2023-08-31,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.78,40.97,0.0
2023-09-01,Politécnico JIC,6.2476,-75.5658,Aranjuez,28.0,55.61,59.74
2023-09-02,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.91,10.0,46.46
2023-09-03,Politécnico JIC,6.2476,-75.5658,Aranjuez,28.7,60.9,30.06
2023-09-04,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.19,29.22,27.71
2023-09-05,Politécnico JIC,6.2476,-75.5658,Aranjuez,26.14,35.08,26.59
2023-09-06,Politécnico JIC,6.2476,-75.5658,Aranjuez,9.67,10.0,42.2
2023-09-07,Politécnico JIC,6.2476,-75.5658,Aranjuez,27.79,48.18,17.41
2023-09-08,Politécnico JIC,6.2476,-75.5658,Aranjuez,25.22,62.25,30.31
2023-09-09,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.67,31.57,64.33
2023-09-10,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.34,12.49,49.47
2023-09-11,Politécnico JIC,6.2476,-75.5658,Aranjuez,24.89,44.87,31.63
2023-09-12,Politécnico JIC,6.2476,-75.5658,Aranjuez,26.46,52.9,28.47
2023-09-13,Politécnico JIC,6.2476,-75.5658,Aranjuez,18.89,20.49,50.29
2023-09-14,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.4,25.17,39.51
2023-09-15,Politécnico JIC,6.2476,-75.5658,Aranjuez,18.82,42.83,48.87
2023-09-16,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.25,38.68,46.01
2023-09-17,Politécnico JIC,6.2476,-75.5658,Aranjuez,15.09,25.91,37.78
2023-09-18,Politécnico JIC,6.2476,-75.5658,Aranjuez,22.54,36.91,34.14
2023-09-19,Politécnico JIC,6.2476,-75.5658,Aranjuez,34.25,71.05,28.59
2023-09-20,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.07,42.71,45.87
2023-09-21,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.6,47.17,45.18
2023-09-22,Politécnico JIC,6.2476,-75.5658,Aranjuez,18.0,42.83,43.5
2023-09-23,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.47,38.19,38.6
2023-09-24,Politécnico JIC,6.2476,-75.5658,Aranjuez,18.57,27.57,28.73
2023-09-25,Politécnico JIC,6.2476,-75.5658,Aranjuez,10.51,10.0,26.8
2023-09-26,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.11,31.82,35.93
2023-09-27,Politécnico JIC,6.2476,-75.5658,Aranjuez,5.0,24.75,56.3
2023-09-28,Politécnico JIC,6.2476,-75.5658,Aranjuez,22.07,58.79,25.34
2023-09-29,Politécnico JIC,6.2476,-75.5658,Aranjuez,33.6,50.83,43.58
2023-09-30,Politécnico JIC,6.2476,-75.5658,Aranjuez,8.31,15.1,45.79
2023-10-01,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.26,38.21,41.49
2023-10-02,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.32,20.11,52.16
2023-10-03,Politécnico JIC,6.2476,-75.5658,Aranjuez,13.27,33.04,58.34
2023-10-04,Politécnico JIC,6.2476,-75.5658,Aranjuez,5.15,20.6,70.91
2023-10-05,Politécnico JIC,6.2476,-75.5658,Aranjuez,20.52,42.92,55.56
2023-10-06,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.3,31.16,20.29
2023-10-07,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.61,40.28,47.74
2023-10-08,Politécnico JIC,6.2476,-75.5658,Aranjuez,27.02,40.89,32.01
2023-10-09,Politécnico JIC,6.2476,-75.5658,Aranjuez,33.66,59.09,43.0
2023-10-10,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.96,24.12,64.35
2023-10-11,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.28,14.43,33.24
2023-10-12,Politécnico JIC,6.2476,-75.5658,Aranjuez,5.0,10.0,25.48
2023-10-13,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.44,35.46,53.32
2023-10-14,Politécnico JIC,6.2476,-75.5658,Aranjuez,29.69,61.25,36.77
2023-10-15,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.63,20.08,37.99
2023-10-16,Politécnico JIC,6.2476,-75.5658,Aranjuez,11.62,27.85,78.59
2023-10-17,Politécnico JIC,6.2476,-75.5658,Aranjuez,22.5,20.59,34.58
2023-10-18,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.48,35.94,29.04
2023-10-19,Politécnico JIC,6.2476,-75.5658,Aranjuez,20.46,24.41,25.83
2023-10-20,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.67,32.44,48.07
2023-10-21,Politécnico JIC,6.2476,-75.5658,Aranjuez,7.54,31.23,28.39
2023-10-22,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.71,33.39,31.52
2023-10-23,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.65,41.12,54.41
2023-10-24,Politécnico JIC,6.2476,-75.5658,Aranjuez,24.83,42.98,37.8
2023-10-25,Politécnico JIC,6.2476,-75.5658,Aranjuez,37.29,76.63,26.17
2023-10-26,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.3,31.39,37.97
2023-10-27,Politécnico JIC,6.2476,-75.5658,Aranjuez,8.66,11.48,67.17
2023-10-28,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.13,16.73,58.25
2023-10-29,Politécnico JIC,6.2476,-75.5658,Aranjuez,27.22,45.4,50.76
2023-10-30,Politécnico JIC,6.2476,-75.5658,Aranjuez,11.62,16.22,62.48
2023-10-31,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.33,10.69,39.05
2023-11-01,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.87,44.15,40.22
2023-11-02,Politécnico JIC,6.2476,-75.5658,Aranjuez,15.13,37.68,41.81
2023-11-03,Politécnico JIC,6.2476,-75.5658,Aranjuez,12.5,34.05,42.9
2023-11-04,Politécnico JIC,6.2476,-75.5658,Aranjuez,18.52,35.12,23.94
2023-11-05,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.28,25.74,37.08
2023-11-06,Politécnico JIC,6.2476,-75.5658,Aranjuez,28.68,53.8,52.82
2023-11-07,Politécnico JIC,6.2476,-75.5658,Aranjuez,18.58,44.0,45.96
2023-11-08,Politécnico JIC,6.2476,-75.5658,Aranjuez,18.61,33.36,25.68
2023-11-09,Politécnico JIC,6.2476,-75.5658,Aranjuez,22.56,40.2,32.47
2023-11-10,Politécnico JIC,6.2476,-75.5658,Aranjuez,27.35,36.73,33.66
2023-11-11,Politécnico JIC,6.2476,-75.5658,Aranjuez,26.72,51.25,39.28
2023-11-12,Politécnico JIC,6.2476,-75.5658,Aranjuez,20.51,38.71,17.25
2023-11-13,Politécnico JIC,6.2476,-75.5658,Aranjuez,15.71,44.44,30.11
2023-11-14,Politécnico JIC,6.2476,-75.5658,Aranjuez,15.95,23.3,38.69
2023-11-15,Politécnico JIC,6.2476,-75.5658,Aranjuez,13.84,29.77,42.96
2023-11-16,Politécnico JIC,6.2476,-75.5658,Aranjuez,24.69,33.93,34.89
2023-11-17,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.69,34.61,28.1
2023-11-18,Politécnico JIC,6.2476,-75.5658,Aranjuez,25.83,58.35,25.17
2023-11-19,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.57,20.91,79.49
2023-11-20,Politécnico JIC,6.2476,-75.5658,Aranjuez,15.06,43.89,21.0
2023-11-21,Politécnico JIC,6.2476,-75.5658,Aranjuez,10.58,12.18,27.31
2023-11-22,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.36,22.35,27.71
2023-11-23,Politécnico JIC,6.2476,-75.5658,Aranjuez,27.77,62.22,54.24
2023-11-24,Politécnico JIC,6.2476,-75.5658,Aranjuez,22.69,41.77,32.54
2023-11-25,Politécnico JIC,6.2476,-75.5658,Aranjuez,10.87,23.2,22.4
2023-11-26,Politécnico JIC,6.2476,-75.5658,Aranjuez,10.55,30.52,68.51
2023-11-27,Politécnico JIC,6.2476,-75.5658,Aranjuez,21.65,50.03,36.31
2023-11-28,Politécnico JIC,6.2476,-75.5658,Aranjuez,7.8,20.16,48.54
2023-11-29,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.07,31.91,54.43
2023-11-30,Politécnico JIC,6.2476,-75.5658,Aranjuez,10.61,11.37,24.88
2023-12-01,Politécnico JIC,6.2476,-75.5658,Aranjuez,26.18,36.24,29.74
2023-12-02,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.85,33.13,17.69
2023-12-03,Politécnico JIC,6.2476,-75.5658,Aranjuez,26.2,59.63,42.03
2023-12-04,Politécnico JIC,6.2476,-75.5658,Aranjuez,37.83,81.44,51.67
2023-12-05,Politécnico JIC,6.2476,-75.5658,Aranjuez,26.1,47.2,51.46
2023-12-06,Politécnico JIC,6.2476,-75.5658,Aranjuez,22.37,21.43,47.38
2023-12-07,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.45,19.99,40.0
2023-12-08,Politécnico JIC,6.2476,-75.5658,Aranjuez,24.74,30.41,42.48
2023-12-09,Politécnico JIC,6.2476,-75.5658,Aranjuez,33.23,48.53,59.09
2023-12-10,Politécnico JIC,6.2476,-75.5658,Aranjuez,13.02,44.61,33.83
2023-12-11,Politécnico JIC,6.2476,-75.5658,Aranjuez,26.66,29.08,39.07
2023-12-12,Politécnico JIC,6.2476,-75.5658,Aranjuez,27.33,48.33,31.55
2023-12-13,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.93,43.57,40.46
2023-12-14,Politécnico JIC,6.2476,-75.5658,Aranjuez,37.83,62.82,33.48
2023-12-15,Politécnico JIC,6.2476,-75.5658,Aranjuez,32.02,41.41,21.8
2023-12-16,Politécnico JIC,6.2476,-75.5658,Aranjuez,34.28,49.98,12.71
2023-12-17,Politécnico JIC,6.2476,-75.5658,Aranjuez,40.45,58.87,42.76
2023-12-18,Politécnico JIC,6.2476,-75.5658,Aranjuez,26.05,18.79,35.99
2023-12-19,Politécnico JIC,6.2476,-75.5658,Aranjuez,29.09,55.9,53.55
2023-12-20,Politécnico JIC,6.2476,-75.5658,Aranjuez,22.4,47.45,29.66
2023-12-21,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.22,12.61,18.07
2023-12-22,Politécnico JIC,6.2476,-75.5658,Aranjuez,33.58,45.29,44.11
2023-12-23,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.37,41.04,60.45
2023-12-24,Politécnico JIC,6.2476,-75.5658,Aranjuez,21.99,45.7,40.56
2023-12-25,Politécnico JIC,6.2476,-75.5658,Aranjuez,24.28,66.71,18.38
2023-12-26,Politécnico JIC,6.2476,-75.5658,Aranjuez,35.81,71.03,32.81
2023-12-27,Politécnico JIC,6.2476,-75.5658,Aranjuez,38.53,50.88,32.17
2023-12-28,Politécnico JIC,6.2476,-75.5658,Aranjuez,15.83,32.62,23.3
2023-12-29,Politécnico JIC,6.2476,-75.5658,Aranjuez,28.96,50.27,32.81
2023-12-30,Politécnico JIC,6.2476,-75.5658,Aranjuez,28.61,48.81,23.67
2023-12-31,Politécnico JIC,6.2476,-75.5658,Aranjuez,47.91,81.37,6.74
2024-01-01,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.26,22.0,52.39
2024-01-02,Politécnico JIC,6.2476,-75.5658,Aranjuez,28.57,55.42,34.45
2024-01-03,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.77,39.07,38.78
2024-01-04,Politécnico JIC,6.2476,-75.5658,Aranjuez,32.68,62.19,47.5
2024-01-05,Politécnico JIC,6.2476,-75.5658,Aranjuez,30.0,62.84,44.32
2024-01-06,Politécnico JIC,6.2476,-75.5658,Aranjuez,28.87,63.86,30.02
2024-01-07,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.15,22.62,42.74
2024-01-08,Politécnico JIC,6.2476,-75.5658,Aranjuez,11.17,24.73,38.36
2024-01-09,Politécnico JIC,6.2476,-75.5658,Aranjuez,35.08,56.42,36.95
2024-01-10,Politécnico JIC,6.2476,-75.5658,Aranjuez,34.98,76.79,29.8
2024-01-11,Politécnico JIC,6.2476,-75.5658,Aranjuez,27.45,52.36,45.6
2024-01-12,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.9,55.83,11.65
2024-01-13,Politécnico JIC,6.2476,-75.5658,Aranjuez,22.63,45.22,46.86
2024-01-14,Politécnico JIC,6.2476,-75.5658,Aranjuez,36.82,78.26,35.72
2024-01-15,Politécnico JIC,6.2476,-75.5658,Aranjuez,36.4,58.38,53.96
2024-01-16,Politécnico JIC,6.2476,-75.5658,Aranjuez,40.48,85.02,41.59
2024-01-17,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.35,26.74,44.66
2024-01-18,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.08,22.81,22.14
2024-01-19,Politécnico JIC,6.2476,-75.5658,Aranjuez,22.32,39.89,44.1
2024-01-20,Politécnico JIC,6.2476,-75.5658,Aranjuez,21.2,48.85,36.88
2024-01-21,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.7,37.72,69.45
2024-01-22,Politécnico JIC,6.2476,-75.5658,Aranjuez,28.68,48.0,17.09
2024-01-23,Politécnico JIC,6.2476,-75.5658,Aranjuez,24.24,45.99,34.19
2024-01-24,Politécnico JIC,6.2476,-75.5658,Aranjuez,12.68,14.31,61.82
2024-01-25,Politécnico JIC,6.2476,-75.5658,Aranjuez,37.47,58.58,50.09
2024-01-26,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.57,43.87,43.68
2024-01-27,Politécnico JIC,6.2476,-75.5658,Aranjuez,33.6,43.32,50.16
2024-01-28,Politécnico JIC,6.2476,-75.5658,Aranjuez,25.94,55.21,53.72
2024-01-29,Politécnico JIC,6.2476,-75.5658,Aranjuez,26.53,41.74,51.7
2024-01-30,Politécnico JIC,6.2476,-75.5658,Aranjuez,25.52,37.21,26.2
2024-01-31,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.18,20.43,56.54
2024-02-01,Politécnico JIC,6.2476,-75.5658,Aranjuez,27.42,44.06,52.07
2024-02-02,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.34,35.77,37.31
2024-02-03,Politécnico JIC,6.2476,-75.5658,Aranjuez,32.23,42.25,27.25
2024-02-04,Politécnico JIC,6.2476,-75.5658,Aranjuez,12.89,20.61,58.17
2024-02-05,Politécnico JIC,6.2476,-75.5658,Aranjuez,21.96,34.41,53.08
2024-02-06,Politécnico JIC,6.2476,-75.5658,Aranjuez,34.55,61.3,50.27
2024-02-07,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.38,45.07,72.23
2024-02-08,Politécnico JIC,6.2476,-75.5658,Aranjuez,30.17,33.46,31.63
2024-02-09,Politécnico JIC,6.2476,-75.5658,Aranjuez,30.9,51.41,59.08
2024-02-10,Politécnico JIC,6.2476,-75.5658,Aranjuez,30.71,48.2,40.48
2024-02-11,Politécnico JIC,6.2476,-75.5658,Aranjuez,18.85,32.1,31.68
2024-02-12,Politécnico JIC,6.2476,-75.5658,Aranjuez,35.4,84.88,18.53
2024-02-13,Politécnico JIC,6.2476,-75.5658,Aranjuez,10.61,16.65,17.22
2024-02-14,Politécnico JIC,6.2476,-75.5658,Aranjuez,26.37,54.95,62.41
2024-02-15,Politécnico JIC,6.2476,-75.5658,Aranjuez,27.61,47.77,10.32
2024-02-16,Politécnico JIC,6.2476,-75.5658,Aranjuez,26.21,47.89,49.58
2024-02-17,Politécnico JIC,6.2476,-75.5658,Aranjuez,20.33,32.25,17.83
2024-02-18,Politécnico JIC,6.2476,-75.5658,Aranjuez,7.67,10.0,16.45
2024-02-19,Politécnico JIC,6.2476,-75.5658,Aranjuez,28.69,46.47,31.93
2024-02-20,Politécnico JIC,6.2476,-75.5658,Aranjuez,18.12,10.0,62.62
2024-02-21,Politécnico JIC,6.2476,-75.5658,Aranjuez,18.0,28.27,18.18
2024-02-22,Politécnico JIC,6.2476,-75.5658,Aranjuez,33.78,62.23,27.6
2024-02-23,Politécnico JIC,6.2476,-75.5658,Aranjuez,22.86,57.93,38.91
2024-02-24,Politécnico JIC,6.2476,-75.5658,Aranjuez,24.55,34.77,11.58
2024-02-25,Politécnico JIC,6.2476,-75.5658,Aranjuez,24.72,47.75,56.49
2024-02-26,Politécnico JIC,6.2476,-75.5658,Aranjuez,8.01,10.0,31.29
2024-02-27,Politécnico JIC,6.2476,-75.5658,Aranjuez,25.97,45.3,38.17
2024-02-28,Politécnico JIC,6.2476,-75.5658,Aranjuez,29.26,43.64,54.01
2024-02-29,Politécnico JIC,6.2476,-75.5658,Aranjuez,29.47,49.84,64.01
2024-03-01,Politécnico JIC,6.2476,-75.5658,Aranjuez,31.45,65.94,0.0
2024-03-02,Politécnico JIC,6.2476,-75.5658,Aranjuez,31.63,64.88,70.1
2024-03-03,Politécnico JIC,6.2476,-75.5658,Aranjuez,28.9,67.8,53.18
2024-03-04,Politécnico JIC,6.2476,-75.5658,Aranjuez,29.79,73.56,43.25
2024-03-05,Politécnico JIC,6.2476,-75.5658,Aranjuez,6.42,10.0,45.85
2024-03-06,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.6,22.81,15.53
2024-03-07,Politécnico JIC,6.2476,-75.5658,Aranjuez,13.07,31.6,63.71
2024-03-08,Politécnico JIC,6.2476,-75.5658,Aranjuez,26.33,57.97,38.79
2024-03-09,Politécnico JIC,6.2476,-75.5658,Aranjuez,5.06,10.0,36.12
2024-03-10,Politécnico JIC,6.2476,-75.5658,Aranjuez,15.02,27.59,46.62
2024-03-11,Politécnico JIC,6.2476,-75.5658,Aranjuez,25.82,43.7,11.44
2024-03-12,Politécnico JIC,6.2476,-75.5658,Aranjuez,15.14,27.68,58.34
2024-03-13,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.46,31.15,44.35
2024-03-14,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.35,44.14,30.09
2024-03-15,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.4,25.8,30.4
2024-03-16,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.06,34.38,43.39
2024-03-17,Politécnico JIC,6.2476,-75.5658,Aranjuez,18.2,34.91,33.1
2024-03-18,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.29,30.28,43.03
2024-03-19,Politécnico JIC,6.2476,-75.5658,Aranjuez,18.97,51.19,25.14
2024-03-20,Politécnico JIC,6.2476,-75.5658,Aranjuez,18.49,17.54,45.58
2024-03-21,Politécnico JIC,6.2476,-75.5658,Aranjuez,10.08,15.36,34.42
2024-03-22,Politécnico JIC,6.2476,-75.5658,Aranjuez,21.25,32.72,31.07
2024-03-23,Politécnico JIC,6.2476,-75.5658,Aranjuez,30.49,57.72,31.58
2024-03-24,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.99,47.04,36.47
2024-03-25,Politécnico JIC,6.2476,-75.5658,Aranjuez,13.49,17.42,31.76
2024-03-26,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.24,12.84,23.14
2024-03-27,Politécnico JIC,6.2476,-75.5658,Aranjuez,12.37,28.17,34.28
2024-03-28,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.34,43.92,59.43
2024-03-29,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.74,23.83,27.03
2024-03-30,Politécnico JIC,6.2476,-75.5658,Aranjuez,24.54,42.13,34.2
2024-03-31,Politécnico JIC,6.2476,-75.5658,Aranjuez,12.49,14.79,44.8
2024-04-01,Politécnico JIC,6.2476,-75.5658,Aranjuez,8.48,25.21,31.99
2024-04-02,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.8,18.68,39.81
2024-04-03,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.37,28.97,62.08
2024-04-04,Politécnico JIC,6.2476,-75.5658,Aranjuez,20.42,28.81,29.33
2024-04-05,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.76,55.76,44.23
2024-04-06,Politécnico JIC,6.2476,-75.5658,Aranjuez,24.51,50.21,61.29
2024-04-07,Politécnico JIC,6.2476,-75.5658,Aranjuez,5.0,15.67,54.76
2024-04-08,Politécnico JIC,6.2476,-75.5658,Aranjuez,8.29,10.0,27.24
2024-04-09,Politécnico JIC,6.2476,-75.5658,Aranjuez,13.17,18.89,43.64
2024-04-10,Politécnico JIC,6.2476,-75.5658,Aranjuez,25.93,57.48,27.43
2024-04-11,Politécnico JIC,6.2476,-75.5658,Aranjuez,12.24,35.19,49.7
2024-04-12,Politécnico JIC,6.2476,-75.5658,Aranjuez,19.66,40.13,39.55
2024-04-13,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.2,38.39,44.03
2024-04-14,Politécnico JIC,6.2476,-75.5658,Aranjuez,6.92,10.0,29.84
2024-04-15,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.0,19.54,32.0
2024-04-16,Politécnico JIC,6.2476,-75.5658,Aranjuez,6.88,17.88,38.76
2024-04-17,Politécnico JIC,6.2476,-75.5658,Aranjuez,5.36,10.0,45.05
2024-04-18,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.66,19.41,38.88
2024-04-19,Politécnico JIC,6.2476,-75.5658,Aranjuez,21.75,24.78,48.25
2024-04-20,Politécnico JIC,6.2476,-75.5658,Aranjuez,12.6,22.5,39.47
2024-04-21,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.78,16.37,35.71
2024-04-22,Politécnico JIC,6.2476,-75.5658,Aranjuez,32.0,43.99,65.38
2024-04-23,Politécnico JIC,6.2476,-75.5658,Aranjuez,16.92,30.81,23.7
2024-04-24,Politécnico JIC,6.2476,-75.5658,Aranjuez,12.83,18.06,24.31
2024-04-25,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.33,27.12,67.76
2024-04-26,Politécnico JIC,6.2476,-75.5658,Aranjuez,9.67,18.44,43.72
2024-04-27,Politécnico JIC,6.2476,-75.5658,Aranjuez,10.44,25.66,34.03
2024-04-28,Politécnico JIC,6.2476,-75.5658,Aranjuez,5.0,15.6,23.25
2024-04-29,Politécnico JIC,6.2476,-75.5658,Aranjuez,10.62,25.99,34.79
2024-04-30,Politécnico JIC,6.2476,-75.5658,Aranjuez,26.34,59.52,30.33
2024-05-01,Politécnico JIC,6.2476,-75.5658,Aranjuez,25.35,38.07,73.5
2024-05-02,Politécnico JIC,6.2476,-75.5658,Aranjuez,13.46,34.48,52.66
2024-05-03,Politécnico JIC,6.2476,-75.5658,Aranjuez,21.53,32.05,37.73
2024-05-04,Politécnico JIC,6.2476,-75.5658,Aranjuez,5.0,11.24,45.24
2024-05-05,Politécnico JIC,6.2476,-75.5658,Aranjuez,20.07,10.0,21.02
2024-05-06,Politécnico JIC,6.2476,-75.5658,Aranjuez,13.02,26.34,44.34
2024-05-07,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.64,38.1,24.61
2024-05-08,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.88,47.73,45.66
2024-05-09,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.54,49.89,47.4
2024-05-10,Politécnico JIC,6.2476,-75.5658,Aranjuez,11.25,22.74,51.29
2024-05-11,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.3,36.62,45.73
2024-05-12,Politécnico JIC,6.2476,-75.5658,Aranjuez,5.0,12.0,33.91
2024-05-13,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.3,51.38,42.93
2024-05-14,Politécnico JIC,6.2476,-75.5658,Aranjuez,32.32,56.39,49.37
2024-05-15,Politécnico JIC,6.2476,-75.5658,Aranjuez,25.44,44.82,51.68
2024-05-16,Politécnico JIC,6.2476,-75.5658,Aranjuez,14.24,21.41,20.31
2024-05-17,Politécnico JIC,6.2476,-75.5658,Aranjuez,20.93,40.93,57.69
2024-05-18,Politécnico JIC,6.2476,-75.5658,Aranjuez,25.33,42.74,22.33
2024-05-19,Politécnico JIC,6.2476,-75.5658,Aranjuez,22.46,51.54,51.33
2024-05-20,Politécnico JIC,6.2476,-75.5658,Aranjuez,27.68,47.7,33.0
2024-05-21,Politécnico JIC,6.2476,-75.5658,Aranjuez,13.1,23.03,38.82
2024-05-22,Politécnico JIC,6.2476,-75.5658,Aranjuez,20.65,35.88,38.0
2024-05-23,Politécnico JIC,6.2476,-75.5658,Aranjuez,12.79,32.43,41.15
2024-05-24,Politécnico JIC,6.2476,-75.5658,Aranjuez,17.6,24.21,20.02
2024-05-25,Politécnico JIC,6.2476,-75.5658,Aranjuez,29.46,58.58,15.64
2024-05-26,Politécnico JIC,6.2476,-75.5658,Aranjuez,25.11,54.41,41.87
2024-05-27,Politécnico JIC,6.2476,-75.5658,Aranjuez,31.78,59.38,18.75
2024-05-28,Politécnico JIC,6.2476,-75.5658,Aranjuez,21.92,41.91,30.95
2024-05-29,Politécnico JIC,6.2476,-75.5658,Aranjuez,23.59,25.78,54.86
2024-05-30,Politécnico JIC,6.2476,-75.5658,Aranjuez,11.98,11.71,38.29
2024-05-31,Politécnico JIC,6.2476,-75.5658,Aranjuez,22.46,42.07,28.86
2024-06-01,Politécnico JIC,6.2476,-75.5658,Aranjuez,21.95,28.18,36.63
2024-06-02,Politécnico JIC,6.2476,-75.5658,Aranjuez,34.6,62.24,52.89
2024-06-03,Politécnico JIC,6.2476,-75.5658,Aranjuez,37.64,61.88,37.2
2024-06-04,Politécnico JIC,6.2476,-75.5658,Aranjuez,43.37,92.51,14.91
2024-06-05,Politécnico JIC,6.2476,-75.5658,Aranjuez,29.1,52.38,52.4
2024-06-06,Politécnico JIC,6.2476,-75.5658,Aranjuez,20.04,27.68,29.86
2024-06-07,Politécnico JIC,6.2476,-75.5658,Aranjuez,21.42,46.72,22.28
2024-06-08,Politécnico JIC,6.2476,-75.5658,Aranjuez,21.02,19.94,55.11
2024-06-09,Politécnico JIC,6.2476,-75.5658,Aranjuez,36.17,61.83,35.53
2024-06-10,Politécnico JIC,6.2476,-75.5658,Aranjuez,29.63,68.07,46.13
